Unnamed: 0,rir_file,MAT_c,c_125Hz,c_250Hz,c_500Hz,c_1kHz,c_2kHz,c_4kHz,MAT_f,f_125Hz,f_250Hz,f_500Hz,f_1kHz,f_2kHz,f_4kHz,MAT_e,e_125Hz,e_250Hz,e_500Hz,e_1kHz,e_2kHz,e_4kHz,MAT_w,w_125Hz,w_250Hz,w_500Hz,w_1kHz,w_2kHz,w_4kHz,MAT_n,n_125Hz,n_250Hz,n_500Hz,n_1kHz,n_2kHz,n_4kHz,MAT_s,s_125Hz,s_250Hz,s_500Hz,s_1kHz,s_2kHz,s_4kHz,room_x,room_y,room_z,source_x,source_y,source_z,micro_x,micro_y,micro_z
3333,./data/rir_clips/rir_room_train_3333.wav,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,19.57960420621201,6.33402512975541,3.24376783386686,17.92723928466019,4.6811106115212455,2.6991009194656823,4.441910885361059,4.599112157991091,0.6728689438359735
6325,./data/rir_clips/rir_room_train_6325.wav,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,2.3110160463851006,9.068421436499216,3.5306019822224863,1.1093013728759882,7.670240317238298,0.9544692867193408,0.7816633158819951,5.07194263399823,2.6400988735318127
3984,./data/rir_clips/rir_room_train_3984.wav,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,3.797035062180871,5.340116506039171,2.5244372365598275,1.5577863334577315,0.5175579663884261,0.6006616525117557,2.15208710841916,4.248334711158342,1.620897733326688
4392,./data/rir_clips/rir_room_train_4392.wav,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,5.984362280143726,7.760538899569952,3.246068971473551,4.929769977298354,6.740951165001242,2.4127034642303125,1.8614071335405065,5.936551906725132,2.299997529960179
3053,./data/rir_clips/rir_room_train_3053.wav,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,17.063761128774054,7.084164009589607,3.639963270594461,0.7367517814389755,5.615951433534273,2.2374226679259444,5.892038110313387,1.0644012901153024,2.7788839068355857
9408,./data/rir_clips/rir_room_train_9408.wav,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,14.273957709616788,6.468832367435557,2.579724664311478,2.026465619053494,4.618097274777482,0.6530512427782968,0.9449315999570892,5.49323336694649,0.9000557227085719
976,./data/rir_clips/rir_room_train_976.wav,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,8.311393537239624,8.199678009312585,3.728534383226576,4.455122465990099,5.274779271662386,2.98468444815962,3.8194701308968058,3.5809212769213805,0.7260264207471273
5859,./data/rir_clips/rir_room_train_5859.wav,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,12.933944755984715,2.292963827851576,3.887939623586469,6.41535679419017,1.350289298991138,1.7363068799614303,10.208362617551163,0.6995188067748518,0.8198035416714682
4702,./data/rir_clips/rir_room_train_4702.wav,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,14.68009907079211,8.353042169933293,2.7372809575246357,6.866155054818209,0.9095451512527484,1.8202015718702813,12.095452154149916,1.4523510957349974,1.1338555823931675
653,./data/rir_clips/rir_room_train_653.wav,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,16.24223113882748,6.528009807954021,3.6121365482475976,11.807126782302769,4.141387005763937,0.5120337360734845,5.177390356705793,5.453213370068957,1.7289319432117505
9703,./data/rir_clips/rir_room_train_9703.wav,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,14.877738016992645,8.263067384625167,3.2106772849473337,4.634504370731622,1.12989009878694,1.966554543297222,4.347996205372346,6.813098477990606,0.9938402657428256
2269,./data/rir_clips/rir_room_train_2269.wav,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,15.100476180793606,5.363512628134748,3.866467302544842,0.7830159286503211,1.6014154623334684,3.240072013548763,3.786316775523481,2.2463377813355114,1.338709891562574
11982,./data/rir_clips/rir_room_train_11982.wav,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,10.489778652785734,6.7628351203343495,3.253268204458162,8.464345573041303,4.733214396125431,0.9363993584697928,9.763069133020382,2.9783199780738547,1.326921719147943
7792,./data/rir_clips/rir_room_train_7792.wav,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,5.418842082670437,8.106447862495557,2.589759694719563,0.6414299511488537,2.860095818866449,0.7017984579059428,1.684181720733623,4.038166970084163,0.7374814512789465
11993,./data/rir_clips/rir_room_train_11993.wav,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,6.349616753887836,8.25101020939524,3.1848463267850597,5.595908309326328,4.001104608134655,1.1784215805450882,1.2991052952084432,5.161146673041605,1.8664551374825809
11641,./data/rir_clips/rir_room_train_11641.wav,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,7.30397461371802,5.963179643248925,3.432367809324242,6.299663752865156,4.882971594983403,2.351561455515059,0.8162200845101468,5.245065063297268,1.0510873114112118
6862,./data/rir_clips/rir_room_train_6862.wav,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,19.26648853176307,4.070836432028946,2.9921145293285525,18.412559546317905,3.2748252722812734,2.3011145091857754,6.700891486534573,0.6615495597019027,1.2982316053050924
8443,./data/rir_clips/rir_room_train_8443.wav,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,3.899968587031527,4.421997616231102,3.747420823073012,0.7538319785946601,1.7482277310303955,2.2511690132425475,3.123716723544105,1.163150832160508,1.2231990013387275
4099,./data/rir_clips/rir_room_train_4099.wav,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,19.457653578523075,6.060205882380507,2.7598545395879857,15.878994145131568,2.667472882591905,1.833241117185127,13.505509673252089,2.249503722476065,2.022027787559303
9592,./data/rir_clips/rir_room_train_9592.wav,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,1.9076770444300095,9.789641668102345,3.266325135301354,0.796007850617816,4.113901466631976,0.8274597265983925,0.8645763773801867,8.564338230114968,1.0450448174787097
10802,./data/rir_clips/rir_room_train_10802.wav,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,16.84429807415396,3.624955681915536,3.2236598745860245,12.463806120826264,1.9050694224703897,1.9503339076754616,1.546048625237502,1.0970931448297925,1.069099821088331
7152,./data/rir_clips/rir_room_train_7152.wav,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,12.583371568977531,4.36972862430747,3.2406988152675757,0.8140673102493643,1.2109546285523614,1.6611316464919637,6.617565029960431,2.33219785750397,2.1456520562444954
611,./data/rir_clips/rir_room_train_611.wav,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,14.204541903651492,5.393645268220079,2.766954222105792,9.331811748767372,2.633279304671502,1.367787585082047,9.081637127421676,0.9334684719582388,1.1199134476099293
3753,./data/rir_clips/rir_room_train_3753.wav,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,2.3827177322061925,6.000234842894075,3.424783045493068,0.822426295443436,4.274578105142979,2.879980971437722,1.8688168290398357,3.541505845330595,1.3494290722563682
2114,./data/rir_clips/rir_room_train_2114.wav,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,16.522787120366026,7.308260222210688,2.5492956718744093,9.6221016949886,0.968033269549071,0.9611509826139634,8.376672665944099,3.074750200939591,1.6893358868427142
4684,./data/rir_clips/rir_room_train_4684.wav,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,7.687022085438405,3.28480257940326,2.732253967088478,5.39197555363616,1.7474922383742624,0.5287877831957615,1.320896848005788,2.6384376754738272,1.372568064829513
10502,./data/rir_clips/rir_room_train_10502.wav,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,8.431925082117452,1.615144013298543,3.5484853024084324,5.972666437683003,0.6040938762932156,1.3579077079886188,3.502408827430287,0.6801688502221743,1.6578632750691535
5942,./data/rir_clips/rir_room_train_5942.wav,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,17.36593286622217,7.329960400299167,3.1416757960551385,5.43719148212307,3.5084755943141364,0.901665741151845,3.277093193943404,1.4650830239641328,1.3247782977818616
8399,./data/rir_clips/rir_room_train_8399.wav,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,12.805404821423858,3.8317177421014432,2.8541322436898056,3.004562045192379,2.9102639177587157,0.6121941501884872,5.96477404936308,1.3141265092754586,0.741822079463609
3166,./data/rir_clips/rir_room_train_3166.wav,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,4.304173091659402,5.509017390561657,3.3192529749149107,3.3258517418536058,2.2561839756416293,0.9198773764142536,2.509888096794985,3.7551866017425866,0.6001145100989231
2602,./data/rir_clips/rir_room_train_2602.wav,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,11.5060402758795,7.991330867694895,3.1586966366538447,8.486593260598188,6.010727444092804,2.6500482160213923,7.293236759318844,7.257091604658068,2.5864350563340266
10220,./data/rir_clips/rir_room_train_10220.wav,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,12.273637867578012,8.496150027409444,3.863028758604603,7.427890843054684,1.4124268980156152,1.596064178660903,9.633046618632726,6.613930089546243,1.4207269303112202
511,./data/rir_clips/rir_room_train_511.wav,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,8.574920413535459,9.04816020412305,3.061745677170904,6.294293368281847,7.393539504854986,1.4240809573797202,4.227069521659692,6.755830143355412,0.9455508849083638
8587,./data/rir_clips/rir_room_train_8587.wav,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,5.305446245565312,8.382292851863205,3.945144912917077,1.0911908520631828,5.752302176069355,2.23067804819334,0.6155446805112607,2.8348554219685407,3.1879635173818204
9889,./data/rir_clips/rir_room_train_9889.wav,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,15.738998504742622,8.73911902821975,3.4765332837108467,6.303893674079653,3.051343606850281,2.4080984183621106,14.493000664603713,2.3644641338505217,1.8246066440842348
3015,./data/rir_clips/rir_room_train_3015.wav,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,12.633798369965817,8.68471642244113,3.2912764873594647,4.478087277220233,6.626025611770027,1.1655745135797426,3.61391419983389,2.3016199348734387,0.6917443660082402
6742,./data/rir_clips/rir_room_train_6742.wav,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,17.876895939321603,2.082427140927386,2.630900825053396,17.285257338785186,0.6125138671094363,1.1728049983053843,1.5464104327362365,0.7353455966329328,0.8497894915226125
9770,./data/rir_clips/rir_room_train_9770.wav,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,14.142266219289953,3.895255062397408,2.8356841415398364,11.82045280448508,3.003194068762656,1.3817600651544364,7.944042977039493,2.208964185025293,1.3960244657534195
4102,./data/rir_clips/rir_room_train_4102.wav,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,9.41666342234856,8.752433774015206,3.598613128697245,0.5953537292488214,0.9519500272147592,2.2128841787905755,4.286901505083725,3.7023084951835625,0.9502021717028224
11764,./data/rir_clips/rir_room_train_11764.wav,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,9.924480057628855,8.491252012097643,3.057810905637611,4.415227957795689,5.69760799014594,2.460613012267311,8.106087727915828,2.443844410412748,0.7092465669726655
7731,./data/rir_clips/rir_room_train_7731.wav,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,5.322619384544783,4.294375649458092,3.883633519211143,2.6367725182496686,1.3622667444952707,2.0659101235573454,3.3147304043381958,1.025726939309347,3.127532795502937
520,./data/rir_clips/rir_room_train_520.wav,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,13.122043099531636,2.8236751020630075,3.352533560046376,12.537451060805177,1.9347418489760395,1.8798391276325068,11.43378839885641,1.6710223187156177,2.6601265341639726
8396,./data/rir_clips/rir_room_train_8396.wav,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,19.407555139938367,1.5035323786173276,2.9322684406710944,0.841272165790941,0.5553422062240573,2.34099748658324,10.07398928724762,0.6397198539069017,1.7706589634478862
5026,./data/rir_clips/rir_room_train_5026.wav,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,15.098542244573698,7.684340162815483,3.726294727538999,1.2910086801000182,5.005166221531723,3.047879343834635,8.767323057924617,3.022127529821752,2.900275234889801
